# Index          LocalEnergy            Variance              Weight        NumOfWalkers      AvgSentWalkers         TrialEnergy             DiffEff      LivingFraction
       159   -1.7244254605e+01    2.1730336835e-01    9.4691199163e+02    9.4700000000e+02    2.5000000000e-02   -1.7246477109e+01    9.8678745255e-01    9.9788806758e-01
       160   -1.7254934517e+01    1.7966100435e-01    9.4605525025e+02    9.4600000000e+02    5.0000000000e-02   -1.7245221273e+01    9.8831525892e-01    9.9577167019e-01
       161   -1.7265340810e+01    2.7756093563e-01    9.4416743054e+02    9.4400000000e+02    1.0000000000e-01   -1.7243001178e+01    9.8824336157e-01    9.9894067797e-01
       162   -1.7234762737e+01    2.8116366612e-01    9.4406230389e+02    9.4400000000e+02    2.5000000000e-02   -1.7242969114e+01    9.8810667003e-01    9.9788135593e-01
       163   -1.7254481402e+01    1.7388102831e-01    9.4203079691e+02    9.4200000000e+02    5.0000000000e-02   -1.7240884592e+01    9.8745761147e-01    9.9893842887e-01
       164   -1.7269895583e+01    1.7868369109e-01    9.4616382876e+02    9.4600000000e+02    7.5000000000e-02   -1.7244959225e+01    9.8762352156e-01    1.0000000000e+00
       165   -1.7275147448e+01    2.3465182583e-01    9.4725168872e+02    9.4700000000e+02    2.5000000000e-02   -1.7245982404e+01    9.8927854962e-01    1.0000000000e+00
       166   -1.7266515823e+01    1.6339608036e-01    9.4922684960e+02    9.4900000000e+02    5.0000000000e-02   -1.7248158000e+01    9.8985025906e-01    9.9683877766e-01
       167   -1.7259331275e+01    2.0370181944e-01    9.4616468659e+02    9.4600000000e+02    7.5000000000e-02   -1.7245090274e+01    9.8896997207e-01    1.0000000000e+00
       168   -1.7235002732e+01    5.7379385628e-01    9.4600748951e+02    9.4600000000e+02    0.0000000000e+00   -1.7245132899e+01    9.9148705751e-01    1.0000000000e+00
       169   -1.7283559501e+01    2.9809765763e-01    9.4909821022e+02    9.4900000000e+02    7.5000000000e-02   -1.7248296032e+01    9.8760533168e-01    9.9789251844e-01
       170   -1.7257397085e+01    2.0690497106e-01    9.5020885157e+02    9.5000000000e+02    7.5000000000e-02   -1.7249194107e+01    9.9079572566e-01    9.9894736842e-01
       171   -1.7241135847e+01    2.1205318554e-01    9.4901395765e+02    9.4900000000e+02    2.5000000000e-02   -1.7248289332e+01    9.8817017132e-01    9.9894625922e-01
       172   -1.7246949333e+01    2.3088947166e-01    9.4895480694e+02    9.4900000000e+02    2.5000000000e-02   -1.7248274414e+01    9.8538636980e-01    1.0000000000e+00
       173   -1.7236684025e+01    1.5907790290e-01    9.5091153784e+02    9.5100000000e+02    5.0000000000e-02   -1.7250265180e+01    9.8584110967e-01    9.9894847529e-01
       174   -1.7256957977e+01    1.6394989765e-01    9.5096753678e+02    9.5100000000e+02    2.5000000000e-02   -1.7250187528e+01    9.9087463301e-01    1.0000000000e+00
       175   -1.7242342392e+01    1.8329703473e-01    9.5198112769e+02    9.5200000000e+02    0.0000000000e+00   -1.7251099574e+01    9.9145346444e-01    1.0000000000e+00
       176   -1.7244703685e+01    1.5111606531e-01    9.5192232993e+02    9.5200000000e+02    0.0000000000e+00   -1.7251084455e+01    9.8572456855e-01    9.9894957983e-01
       177   -1.7263760868e+01    3.2875855330e-01    9.5202628221e+02    9.5200000000e+02    2.5000000000e-02   -1.7250981998e+01    9.8620601657e-01    9.9894957983e-01
       178   -1.7268561946e+01    2.2667773952e-01    9.5114417400e+02    9.5100000000e+02    2.5000000000e-02   -1.7249843843e+01    9.9094623281e-01    1.0000000000e+00
       179   -1.7257398020e+01    2.3729342670e-01    9.5410199907e+02    9.5400000000e+02    7.5000000000e-02   -1.7253020067e+01    9.8863709176e-01    9.9895178197e-01
       180   -1.7273851442e+01    1.8426902118e-01    9.5411574532e+02    9.5400000000e+02    2.5000000000e-02   -1.7253074609e+01    9.9127843284e-01    1.0000000000e+00
       181   -1.7261965651e+01    1.6325947745e-01    9.5512268564e+02    9.5500000000e+02    2.5000000000e-02   -1.7254110897e+01    9.9050200150e-01    1.0000000000e+00
       182   -1.7265278184e+01    1.5954345950e-01    9.5707100865e+02    9.5700000000e+02    2.5000000000e-02   -1.7256287359e+01    9.8794232139e-01    1.0000000000e+00
       183   -1.7267547830e+01    2.3211498558e-01    9.5708866883e+02    9.5700000000e+02    0.0000000000e+00   -1.7256302089e+01    9.9126626043e-01    1.0000000000e+00
       184   -1.7261724581e+01    1.8415739389e-01    9.5806183473e+02    9.5800000000e+02    2.5000000000e-02   -1.7257380075e+01    9.9262901795e-01    9.9791231733e-01
       185   -1.7250859156e+01    1.6765467325e-01    9.5600986505e+02    9.5600000000e+02    5.0000000000e-02   -1.7255336394e+01    9.8724681930e-01    9.9895397490e-01
       186   -1.7265021933e+01    1.7492576395e-01    9.5502924022e+02    9.5500000000e+02    2.5000000000e-02   -1.7254302394e+01    9.8719757650e-01    9.9895287958e-01
       187   -1.7270309570e+01    2.0209992296e-01    9.5512456214e+02    9.5500000000e+02    2.5000000000e-02   -1.7254253438e+01    9.8973924275e-01    9.9895287958e-01
       188   -1.7257984556e+01    1.5815777593e-01    9.5711576268e+02    9.5700000000e+02    7.5000000000e-02   -1.7256376650e+01    9.9037383305e-01    1.0000000000e+00
       189   -1.7244039602e+01    1.9020535377e-01    9.5793288605e+02    9.5800000000e+02    2.5000000000e-02   -1.7257481388e+01    9.8877502781e-01    9.9895615866e-01
       190   -1.7261639151e+01    1.7385104137e-01    9.5994018436e+02    9.6000000000e+02    5.0000000000e-02   -1.7259558104e+01    9.9128930909e-01    9.9895833333e-01
       191   -1.7278798616e+01    1.7088105704e-01    9.6009903499e+02    9.6000000000e+02    2.5000000000e-02   -1.7259472366e+01    9.8726516992e-01    9.9895833333e-01
       192   -1.7275962393e+01    1.7461420945e-01    9.6017250607e+02    9.6000000000e+02    2.5000000000e-02   -1.7259484272e+01    9.8913421436e-01    9.9895833333e-01
       193   -1.7286856803e+01    1.8570471758e-01    9.6121135901e+02    9.6100000000e+02    5.0000000000e-02   -1.7260630939e+01    9.8864469850e-01    1.0000000000e+00
       194   -1.7288702201e+01    1.8360680404e-01    9.6423370857e+02    9.6400000000e+02    7.5000000000e-02   -1.7263836806e+01    9.8818658324e-01    9.9896265560e-01
       195   -1.7283603110e+01    1.8247814965e-01    9.6321495721e+02    9.6300000000e+02    2.5000000000e-02   -1.7262945832e+01    9.8581810025e-01    1.0000000000e+00
       196   -1.7247071880e+01    3.0021338149e-01    9.6400496963e+02    9.6400000000e+02    2.5000000000e-02   -1.7264138964e+01    9.8897235925e-01    9.9896265560e-01
       197   -1.7270750723e+01    2.0073288298e-01    9.6493923003e+02    9.6500000000e+02    5.0000000000e-02   -1.7265302093e+01    9.9202649391e-01    9.9689119171e-01
       198   -1.7264737867e+01    2.0153433225e-01    9.6205278768e+02    9.6200000000e+02    7.5000000000e-02   -1.7262119105e+01    9.9020213762e-01    1.0000000000e+00
       199   -1.7271405161e+01    1.9490149430e-01    9.6304062440e+02    9.6300000000e+02    2.5000000000e-02   -1.7263214747e+01    9.8689782847e-01    9.9896157840e-01
       200   -1.7261272962e+01    6.0222356445e-01    9.6203266859e+02    9.6200000000e+02    2.5000000000e-02   -1.7262200224e+01    9.8591982087e-01    1.0000000000e+00
       201   -1.7280135744e+01    1.8017160878e-01    9.6305808847e+02    9.6300000000e+02    2.5000000000e-02   -1.7263298275e+01    9.9107115179e-01    9.9792315680e-01
       202   -1.7259833899e+01    2.0568245278e-01    9.6206812549e+02    9.6200000000e+02    5.0000000000e-02   -1.7262265016e+01    9.8872904475e-01    9.9688149688e-01
       203   -1.7271779123e+01    2.2889126691e-01    9.6203745387e+02    9.6200000000e+02    7.5000000000e-02   -1.7262368394e+01    9.8542980648e-01    9.9792099792e-01
       204   -1.7263533672e+01    2.0057524597e-01    9.6206211322e+02    9.6200000000e+02    5.0000000000e-02   -1.7262366057e+01    9.8682139037e-01    9.9896049896e-01
       205   -1.7264240978e+01    1.6865264278e-01    9.6499265590e+02    9.6500000000e+02    1.0000000000e-01   -1.7265538653e+01    9.8986304054e-01    9.9896373057e-01
       206   -1.7264105495e+01    1.8352928609e-01    9.6498384483e+02    9.6500000000e+02    2.5000000000e-02   -1.7265554927e+01    9.8626578279e-01    1.0000000000e+00
       207   -1.7272328759e+01    2.4656541383e-01    9.6601009878e+02    9.6600000000e+02    2.5000000000e-02   -1.7266610360e+01    9.8800025071e-01    1.0000000000e+00
       208   -1.7268795369e+01    2.0759943616e-01    9.6801419707e+02    9.6800000000e+02    5.0000000000e-02   -1.7268697430e+01    9.8862358878e-01    9.9896694215e-01
       209   -1.7261399082e+01    2.2389546860e-01    9.6797137617e+02    9.6800000000e+02    2.5000000000e-02   -1.7268757380e+01    9.8758369767e-01    9.9793388430e-01
       210   -1.7267968825e+01    2.1555183363e-01    9.6696635171e+02    9.6700000000e+02    5.0000000000e-02   -1.7267765472e+01    9.8609045765e-01    9.9793174767e-01
       211   -1.7254618617e+01    2.0373896746e-01    9.6496460363e+02    9.6500000000e+02    5.0000000000e-02   -1.7265699550e+01    9.8683087596e-01    9.9792746114e-01
       212   -1.7255474087e+01    2.3205716305e-01    9.6688442023e+02    9.6700000000e+02    1.0000000000e-01   -1.7267806895e+01    9.8929242733e-01    1.0000000000e+00
       213   -1.7274140621e+01    1.9977948143e-01    9.7093849295e+02    9.7100000000e+02    1.0000000000e-01   -1.7271905690e+01    9.8709654628e-01    1.0000000000e+00
       214   -1.7266172957e+01    1.9535468047e-01    9.7494461933e+02    9.7500000000e+02    1.0000000000e-01   -1.7275991995e+01    9.9134736328e-01    1.0000000000e+00
       215   -1.7266410922e+01    1.8987182867e-01    9.7489806117e+02    9.7500000000e+02    0.0000000000e+00   -1.7276058594e+01    9.8703368987e-01    9.9692307692e-01
       216   -1.7259936760e+01    1.7475423109e-01    9.7289637474e+02    9.7300000000e+02    5.0000000000e-02   -1.7274032479e+01    9.9275606866e-01    9.9794450154e-01
       217   -1.7244374124e+01    1.7944392392e-01    9.7280157298e+02    9.7300000000e+02    5.0000000000e-02   -1.7274060640e+01    9.9192920589e-01    1.0000000000e+00
       218   -1.7250008120e+01    1.8593419013e-01    9.7273422015e+02    9.7300000000e+02    0.0000000000e+00   -1.7274057404e+01    9.9013582579e-01    9.9691675231e-01
       219   -1.7253912080e+01    2.4340427082e-01    9.6982406430e+02    9.7000000000e+02    5.0000000000e-02   -1.7270891726e+01    9.9026902272e-01    9.9587628866e-01
       220   -1.7263653144e+01    2.3435466175e-01    9.6592222492e+02    9.6600000000e+02    7.5000000000e-02   -1.7266709389e+01    9.8856027017e-01    9.9792960663e-01
       221   -1.7275120530e+01    1.9646242178e-01    9.6503154276e+02    9.6500000000e+02    2.5000000000e-02   -1.7265642535e+01    9.8576963388e-01    9.9792746114e-01
       222   -1.7264718531e+01    1.9550737246e-01    9.6405047186e+02    9.6400000000e+02    5.0000000000e-02   -1.7264620848e+01    9.9102916426e-01    9.9896265560e-01
       223   -1.7244822489e+01    2.5243492075e-01    9.6687257055e+02    9.6700000000e+02    1.0000000000e-01   -1.7267796864e+01    9.8795807892e-01    9.9793174767e-01
       224   -1.7225637944e+01    2.9550620822e-01    9.6470144623e+02    9.6500000000e+02    2.5000000000e-02   -1.7265746035e+01    9.8689399118e-01    9.9689119171e-01
       225   -1.7243739739e+01    1.7099738810e-01    9.6271904687e+02    9.6300000000e+02    7.5000000000e-02   -1.7263598188e+01    9.8717254996e-01    9.9896157840e-01
       226   -1.7236940354e+01    1.5574980348e-01    9.6178424763e+02    9.6200000000e+02    2.5000000000e-02   -1.7262397930e+01    9.9158972236e-01    9.9792099792e-01
       227   -1.7245810689e+01    1.8625954023e-01    9.5982606332e+02    9.6000000000e+02    2.5000000000e-02   -1.7260240372e+01    9.9264784753e-01    1.0000000000e+00
       228   -1.7240403063e+01    1.9419006948e-01    9.6082386112e+02    9.6100000000e+02    2.5000000000e-02   -1.7261174616e+01    9.8981275859e-01    9.9895941727e-01
       229   -1.7245420762e+01    1.4714458370e-01    9.6280501275e+02    9.6300000000e+02    7.5000000000e-02   -1.7263188218e+01    9.9119439447e-01    1.0000000000e+00
       230   -1.7264802030e+01    2.9627254549e-01    9.6390941829e+02    9.6400000000e+02    2.5000000000e-02   -1.7264136714e+01    9.9200290679e-01    9.9792531120e-01
       231   -1.7259070134e+01    1.8499908765e-01    9.6304213597e+02    9.6300000000e+02    5.0000000000e-02   -1.7263032958e+01    9.9137671323e-01    9.9688473520e-01
       232   -1.7257236813e+01    1.9029128303e-01    9.5998462131e+02    9.6000000000e+02    7.5000000000e-02   -1.7259934854e+01    9.9129945819e-01    1.0000000000e+00
       233   -1.7237523246e+01    2.0241349383e-01    9.5987360982e+02    9.6000000000e+02    0.0000000000e+00   -1.7259930977e+01    9.8907363727e-01    9.9791666667e-01
       234   -1.7255933850e+01    1.7691802055e-01    9.5890558263e+02    9.5900000000e+02    5.0000000000e-02   -1.7258876740e+01    9.8501200211e-01    9.9895724713e-01
       235   -1.7263853947e+01    1.6410788009e-01    9.6001503917e+02    9.6000000000e+02    5.0000000000e-02   -1.7259819413e+01    9.9010046383e-01    9.9791666667e-01
       236   -1.7259137290e+01    1.5935698342e-01    9.5902266820e+02    9.5900000000e+02    5.0000000000e-02   -1.7258760010e+01    9.8956727738e-01    9.9895724713e-01
       237   -1.7258067834e+01    2.4217071793e-01    9.5998551670e+02    9.6000000000e+02    5.0000000000e-02   -1.7259820069e+01    9.9082301484e-01    9.9687500000e-01
       238   -1.7270841862e+01    2.0176481391e-01    9.5707588833e+02    9.5700000000e+02    7.5000000000e-02   -1.7256687181e+01    9.8582148535e-01    9.9895506792e-01
       239   -1.7277698008e+01    2.3019186833e-01    9.5617011268e+02    9.5600000000e+02    2.5000000000e-02   -1.7255634064e+01    9.8557680594e-01    1.0000000000e+00
       240   -1.7254244019e+01    1.7698069808e-01    9.5906318550e+02    9.5900000000e+02    7.5000000000e-02   -1.7258815193e+01    9.8695472588e-01    9.9895724713e-01
       241   -1.7234907134e+01    3.5529343781e-01    9.5786876274e+02    9.5800000000e+02    2.5000000000e-02   -1.7257849128e+01    9.8890888119e-01    1.0000000000e+00
       242   -1.7265516879e+01    1.9075402561e-01    9.5891218089e+02    9.5900000000e+02    2.5000000000e-02   -1.7258867897e+01    9.9058051448e-01    9.9687174140e-01
       243   -1.7257392748e+01    1.6752661986e-01    9.5903553016e+02    9.5900000000e+02    7.5000000000e-02   -1.7258760588e+01    9.8901488043e-01    1.0000000000e+00
       244   -1.7263149379e+01    1.5616490919e-01    9.6099301696e+02    9.6100000000e+02    5.0000000000e-02   -1.7260868341e+01    9.8942084655e-01    9.9895941727e-01
       245   -1.7266939346e+01    2.0938508727e-01    9.6202874780e+02    9.6200000000e+02    5.0000000000e-02   -1.7261898023e+01    9.8992988480e-01    9.9896049896e-01
       246   -1.7248204810e+01    2.9926042071e-01    9.6195480648e+02    9.6200000000e+02    2.5000000000e-02   -1.7261912144e+01    9.9047610439e-01    9.9896049896e-01
       247   -1.7261712900e+01    1.8018226925e-01    9.6093561411e+02    9.6100000000e+02    2.5000000000e-02   -1.7260902096e+01    9.9220273784e-01    9.9687825182e-01
       248   -1.7267379344e+01    1.8189353279e-01    9.6104217419e+02    9.6100000000e+02    7.5000000000e-02   -1.7260853120e+01    9.9124218083e-01    1.0000000000e+00
       249   -1.7249820051e+01    1.5754963628e-01    9.6196303424e+02    9.6200000000e+02    2.5000000000e-02   -1.7261901116e+01    9.8859695835e-01    9.9792099792e-01
       250   -1.7248037026e+01    1.9237478926e-01    9.6089399935e+02    9.6100000000e+02    5.0000000000e-02   -1.7260892571e+01    9.8790721167e-01    9.9895941727e-01
       251   -1.7254534331e+01    2.0145869932e-01    9.5991374449e+02    9.6000000000e+02    2.5000000000e-02   -1.7259809823e+01    9.8831360555e-01    9.9895833333e-01
       252   -1.7255938860e+01    2.1900672754e-01    9.5895940495e+02    9.5900000000e+02    0.0000000000e+00   -1.7258718965e+01    9.9326185813e-01    1.0000000000e+00
       253   -1.7284432093e+01    2.2133017899e-01    9.6009727920e+02    9.6000000000e+02    2.5000000000e-02   -1.7259739665e+01    9.8626494114e-01    1.0000000000e+00
       254   -1.7285012885e+01    2.2291657151e-01    9.6122111410e+02    9.6100000000e+02    2.5000000000e-02   -1.7260765213e+01    9.8672338657e-01    1.0000000000e+00
       255   -1.7292435924e+01    1.6981629830e-01    9.6225106356e+02    9.6200000000e+02    2.5000000000e-02   -1.7261906103e+01    9.8893035024e-01    9.9896049896e-01
       256   -1.7296032074e+01    2.4165732526e-01    9.6329563800e+02    9.6300000000e+02    5.0000000000e-02   -1.7263047455e+01    9.8743847496e-01    1.0000000000e+00
       257   -1.7272461968e+01    2.1652054571e-01    9.6616912175e+02    9.6600000000e+02    7.5000000000e-02   -1.7266289491e+01    9.8731319363e-01    9.9792960663e-01
       258   -1.7260107881e+01    2.2234033969e-01    9.6500695667e+02    9.6500000000e+02    5.0000000000e-02   -1.7265398811e+01    9.8823577556e-01    9.9896373057e-01
       259   -1.7254857946e+01    2.0047600705e-01    9.6491981449e+02    9.6500000000e+02    2.5000000000e-02   -1.7265448040e+01    9.8759623294e-01    1.0000000000e+00
       260   -1.7252274913e+01    1.9689854408e-01    9.6487826265e+02    9.6500000000e+02    0.0000000000e+00   -1.7265447458e+01    9.9110216175e-01    9.9896373057e-01
       261   -1.7252064718e+01    1.9668900304e-01    9.6487084609e+02    9.6500000000e+02    2.5000000000e-02   -1.7265425965e+01    9.9077758730e-01    9.9792746114e-01
       262   -1.7257676362e+01    1.5686490395e-01    9.6390899980e+02    9.6400000000e+02    5.0000000000e-02   -1.7264357586e+01    9.8835898552e-01    1.0000000000e+00
       263   -1.7235638902e+01    1.9449494598e-01    9.6382472039e+02    9.6400000000e+02    0.0000000000e+00   -1.7264325433e+01    9.8792065185e-01    9.9792531120e-01
